Timing samples: mode=median repeats=5 warmup=1 metric=kernel_ms

group   name            kernel        m         k         block_x grid_x  cpu   gpu   total_ms    kernel_ms   
scale   scale_tensara_1 warp_per_row  4096      4096      512     64      SKIP  SKIP  16.366      0.394       
scale   scale_tensara_1 warp_per_row  4096      4096      512     128     SKIP  SKIP  14.570      0.368       
scale   scale_tensara_2 warp_per_row  6144      4096      64      8       SKIP  SKIP  64.091      4.470       
scale   scale_tensara_2 warp_per_row  6144      4096      64      16      SKIP  SKIP  45.086      2.251       
scale   scale_tensara_2 warp_per_row  6144      4096      64      32      SKIP  SKIP  39.050      1.151       
scale   scale_tensara_2 warp_per_row  6144      4096      64      64      SKIP  SKIP  38.459      0.636       
scale   scale_tensara_2 warp_per_row  6144      4096      64      128     SKIP  SKIP  35.985      0.548       
scale   scale_tensara_2 warp_per_row  6144      4096      128     8       SKIP  SKIP  36.810      2.253       
scale   scale_tensara_2 warp_per_row  6144      4096      128     16      SKIP  SKIP  33.848      1.150       
scale   scale_tensara_2 warp_per_row  6144      4096      128     32      SKIP  SKIP  32.228      0.636       
scale   scale_tensara_2 warp_per_row  6144      4096      128     64      SKIP  SKIP  33.425      0.549       
scale   scale_tensara_2 warp_per_row  6144      4096      128     128     SKIP  SKIP  32.464      0.544       
scale   scale_tensara_2 warp_per_row  6144      4096      256     8       SKIP  SKIP  39.896      1.170       
scale   scale_tensara_2 warp_per_row  6144      4096      256     16      SKIP  SKIP  33.142      0.634       
scale   scale_tensara_2 warp_per_row  6144      4096      256     32      SKIP  SKIP  30.047      0.550       
scale   scale_tensara_2 warp_per_row  6144      4096      256     64      SKIP  SKIP  35.190      0.545       
scale   scale_tensara_2 warp_per_row  6144      4096      256     128     SKIP  SKIP  32.383      0.583       
scale   scale_tensara_2 warp_per_row  6144      4096      512     8       SKIP  SKIP  28.391      0.655       
scale   scale_tensara_2 warp_per_row  6144      4096      512     16      SKIP  SKIP  33.263      0.549       
scale   scale_tensara_2 warp_per_row  6144      4096      512     32      SKIP  SKIP  18.131      0.543       
scale   scale_tensara_2 warp_per_row  6144      4096      512     64      SKIP  SKIP  19.164      0.587       
scale   scale_tensara_2 warp_per_row  6144      4096      512     128     SKIP  SKIP  18.874      0.549       
scale   scale_tensara_3 warp_per_row  7168      4096      64      8       SKIP  SKIP  66.494      5.207       
scale   scale_tensara_3 warp_per_row  7168      4096      64      16      SKIP  SKIP  50.578      2.627       
scale   scale_tensara_3 warp_per_row  7168      4096      64      32      SKIP  SKIP  48.207      1.337       
scale   scale_tensara_3 warp_per_row  7168      4096      64      64      SKIP  SKIP  41.988      0.739       
scale   scale_tensara_3 warp_per_row  7168      4096      64      128     SKIP  SKIP  38.875      0.640       
scale   scale_tensara_3 warp_per_row  7168      4096      128     8       SKIP  SKIP  51.941      2.626       
scale   scale_tensara_3 warp_per_row  7168      4096      128     16      SKIP  SKIP  44.924      1.336       
scale   scale_tensara_3 warp_per_row  7168      4096      128     32      SKIP  SKIP  44.880      0.738       
scale   scale_tensara_3 warp_per_row  7168      4096      128     64      SKIP  SKIP  41.504      0.665       
scale   scale_tensara_3 warp_per_row  7168      4096      128     128     SKIP  SKIP  40.824      0.633       
scale   scale_tensara_3 warp_per_row  7168      4096      256     8       SKIP  SKIP  43.019      1.364       
scale   scale_tensara_3 warp_per_row  7168      4096      256     16      SKIP  SKIP  42.958      0.740       
scale   scale_tensara_3 warp_per_row  7168      4096      256     32      SKIP  SKIP  45.798      0.639       
scale   scale_tensara_3 warp_per_row  7168      4096      256     64      SKIP  SKIP  31.183      0.633       
scale   scale_tensara_3 warp_per_row  7168      4096      256     128     SKIP  SKIP  45.450      0.679       
scale   scale_tensara_3 warp_per_row  7168      4096      512     8       SKIP  SKIP  38.880      0.763       
scale   scale_tensara_3 warp_per_row  7168      4096      512     16      SKIP  SKIP  23.342      0.641       
scale   scale_tensara_3 warp_per_row  7168      4096      512     32      SKIP  SKIP  22.959      0.632       
scale   scale_tensara_3 warp_per_row  7168      4096      512     64      SKIP  SKIP  27.940      0.682       
scale   scale_tensara_3 warp_per_row  7168      4096      512     128     SKIP  SKIP  28.117      0.639       
scale   scale_tensara_4 warp_per_row  8192      4096      64      8       SKIP  SKIP  88.133      5.953       
scale   scale_tensara_4 warp_per_row  8192      4096      64      16      SKIP  SKIP  47.585      2.997       
scale   scale_tensara_4 warp_per_row  8192      4096      64      32      SKIP  SKIP  32.928      1.528       
scale   scale_tensara_4 warp_per_row  8192      4096      64      64      SKIP  SKIP  29.849      0.843       
scale   scale_tensara_4 warp_per_row  8192      4096      64      128     SKIP  SKIP  28.562      0.728       
scale   scale_tensara_4 warp_per_row  8192      4096      128     8       SKIP  SKIP  40.718      2.999       
scale   scale_tensara_4 warp_per_row  8192      4096      128     16      SKIP  SKIP  33.814      1.529       
scale   scale_tensara_4 warp_per_row  8192      4096      128     32      SKIP  SKIP  33.036      0.843       
scale   scale_tensara_4 warp_per_row  8192      4096      128     64      SKIP  SKIP  40.837      0.729       
scale   scale_tensara_4 warp_per_row  8192      4096      128     128     SKIP  SKIP  51.227      0.722       
scale   scale_tensara_4 warp_per_row  8192      4096      256     8       SKIP  SKIP  48.935      1.556       
scale   scale_tensara_4 warp_per_row  8192      4096      256     16      SKIP  SKIP  37.915      0.844       
scale   scale_tensara_4 warp_per_row  8192      4096      256     32      SKIP  SKIP  27.233      0.728       
scale   scale_tensara_4 warp_per_row  8192      4096      256     64      SKIP  SKIP  24.569      0.722       
scale   scale_tensara_4 warp_per_row  8192      4096      256     128     SKIP  SKIP  23.779      0.773       
scale   scale_tensara_4 warp_per_row  8192      4096      512     8       SKIP  SKIP  27.109      0.869       
scale   scale_tensara_4 warp_per_row  8192      4096      512     16      SKIP  SKIP  29.724      0.728       
scale   scale_tensara_4 warp_per_row  8192      4096      512     32      SKIP  SKIP  27.286      0.723       
scale   scale_tensara_4 warp_per_row  8192      4096      512     64      SKIP  SKIP  27.907      0.778       
scale   scale_tensara_4 warp_per_row  8192      4096      512     128     SKIP  SKIP  24.801      0.732       
scale   scale_tensara_5 warp_per_row  9216      4096      64      8       SKIP  SKIP  67.665      6.698       
scale   scale_tensara_5 warp_per_row  9216      4096      64      16      SKIP  SKIP  44.333      3.370       
scale   scale_tensara_5 warp_per_row  9216      4096      64      32      SKIP  SKIP  31.109      1.721       
scale   scale_tensara_5 warp_per_row  9216      4096      64      64      SKIP  SKIP  26.926      0.946       
scale   scale_tensara_5 warp_per_row  9216      4096      64      128     SKIP  SKIP  28.489      0.819       
scale   scale_tensara_5 warp_per_row  9216      4096      128     8       SKIP  SKIP  42.613      3.371       
scale   scale_tensara_5 warp_per_row  9216      4096      128     16      SKIP  SKIP  33.858      1.720       
scale   scale_tensara_5 warp_per_row  9216      4096      128     32      SKIP  SKIP  31.706      0.947       
scale   scale_tensara_5 warp_per_row  9216      4096      128     64      SKIP  SKIP  34.617      0.820       
scale   scale_tensara_5 warp_per_row  9216      4096      128     128     SKIP  SKIP  32.587      0.811       
scale   scale_tensara_5 warp_per_row  9216      4096      256     8       SKIP  SKIP  37.535      1.751       
scale   scale_tensara_5 warp_per_row  9216      4096      256     16      SKIP  SKIP  29.057      0.967       
scale   scale_tensara_5 warp_per_row  9216      4096      256     32      SKIP  SKIP  28.770      0.821       
scale   scale_tensara_5 warp_per_row  9216      4096      256     64      SKIP  SKIP  33.086      0.812       
scale   scale_tensara_5 warp_per_row  9216      4096      256     128     SKIP  SKIP  49.431      0.869       
scale   scale_tensara_5 warp_per_row  9216      4096      512     8       SKIP  SKIP  62.923      0.981       
scale   scale_tensara_5 warp_per_row  9216      4096      512     16      SKIP  SKIP  68.844      0.820       
scale   scale_tensara_5 warp_per_row  9216      4096      512     32      SKIP  SKIP  38.823      0.813       
scale   scale_tensara_5 warp_per_row  9216      4096      512     64      SKIP  SKIP  31.362      0.877       
scale   scale_tensara_5 warp_per_row  9216      4096      512     128     SKIP  SKIP  28.733      0.818       
shape   shape_tall      warp_per_row  8192      1024      256     64      SKIP  SKIP  10.836      0.188       
shape   shape_wide      warp_per_row  1024      8192      256     64      SKIP  SKIP  7.224       0.185       
shape   shape_odd       warp_per_row  4097      2049      256     64      SKIP  SKIP  8.547       0.194       
shape   shape_rect      warp_per_row  2049      4097      256     64      SKIP  SKIP  8.326       0.200       
scale   scale_sq        warp_per_row  4096      4096      64      8       SKIP  SKIP  30.281      2.981       
scale   scale_sq        warp_per_row  4096      4096      64      16      SKIP  SKIP  22.128      1.506       
scale   scale_sq        warp_per_row  4096      4096      64      32      SKIP  SKIP  16.130      0.790       
scale   scale_sq        warp_per_row  4096      4096      64      64      SKIP  SKIP  16.283      0.425       
scale   scale_sq        warp_per_row  4096      4096      64      128     SKIP  SKIP  12.385      0.366       
scale   scale_sq        warp_per_row  4096      4096      128     8       SKIP  SKIP  19.010      1.503       
scale   scale_sq        warp_per_row  4096      4096      128     16      SKIP  SKIP  16.081      0.767       
scale   scale_sq        warp_per_row  4096      4096      128     32      SKIP  SKIP  13.638      0.424       
scale   scale_sq        warp_per_row  4096      4096      128     64      SKIP  SKIP  12.187      0.367       
scale   scale_sq        warp_per_row  4096      4096      128     128     SKIP  SKIP  12.005      0.362       
scale   scale_sq        warp_per_row  4096      4096      256     8       SKIP  SKIP  18.011      0.804       
scale   scale_sq        warp_per_row  4096      4096      256     16      SKIP  SKIP  12.757      0.423       
scale   scale_sq        warp_per_row  4096      4096      256     32      SKIP  SKIP  16.303      0.368       
scale   scale_sq        warp_per_row  4096      4096      256     64      SKIP  SKIP  13.410      0.364       
scale   scale_sq        warp_per_row  4096      4096      256     128     SKIP  SKIP  15.099      0.389       
scale   scale_sq        warp_per_row  4096      4096      512     8       SKIP  SKIP  12.345      0.439       
scale   scale_sq        warp_per_row  4096      4096      512     16      SKIP  SKIP  14.095      0.368       
scale   scale_sq        warp_per_row  4096      4096      512     32      SKIP  SKIP  16.925      0.364       
scale   scale_sq        warp_per_row  4096      4096      512     64      SKIP  SKIP  13.682      0.394       
scale   scale_sq        warp_per_row  4096      4096      512     128     SKIP  SKIP  21.824      0.371       
scale   scale_tall      warp_per_row  8192      2048      64      8       SKIP  SKIP  30.139      3.012       
scale   scale_tall      warp_per_row  8192      2048      64      16      SKIP  SKIP  31.333      1.516       
scale   scale_tall      warp_per_row  8192      2048      64      32      SKIP  SKIP  17.556      0.774       
scale   scale_tall      warp_per_row  8192      2048      64      64      SKIP  SKIP  13.387      0.425       
scale   scale_tall      warp_per_row  8192      2048      64      128     SKIP  SKIP  15.210      0.368       
scale   scale_tall      warp_per_row  8192      2048      128     8       SKIP  SKIP  19.375      1.521       
scale   scale_tall      warp_per_row  8192      2048      128     16      SKIP  SKIP  19.954      0.776       
scale   scale_tall      warp_per_row  8192      2048      128     32      SKIP  SKIP  13.909      0.428       
scale   scale_tall      warp_per_row  8192      2048      128     64      SKIP  SKIP  13.251      0.370       
scale   scale_tall      warp_per_row  8192      2048      128     128     SKIP  SKIP  12.528      0.364       
scale   scale_tall      warp_per_row  8192      2048      256     8       SKIP  SKIP  19.318      0.792       
scale   scale_tall      warp_per_row  8192      2048      256     16      SKIP  SKIP  13.569      0.428       
scale   scale_tall      warp_per_row  8192      2048      256     32      SKIP  SKIP  18.601      0.396       
scale   scale_tall      warp_per_row  8192      2048      256     64      SKIP  SKIP  15.709      0.365       
scale   scale_tall      warp_per_row  8192      2048      256     128     SKIP  SKIP  17.009      0.390       
scale   scale_tall      warp_per_row  8192      2048      512     8       SKIP  SKIP  13.412      0.444       
scale   scale_tall      warp_per_row  8192      2048      512     16      SKIP  SKIP  13.473      0.369       
scale   scale_tall      warp_per_row  8192      2048      512     32      SKIP  SKIP  12.516      0.365       
scale   scale_tall      warp_per_row  8192      2048      512     64      SKIP  SKIP  14.082      0.394       
scale   scale_tall      warp_per_row  8192      2048      512     128     SKIP  SKIP  12.602      0.370       
scale   scale_wide      warp_per_row  2048      8192      64      8       SKIP  SKIP  28.051      2.955       
scale   scale_wide      warp_per_row  2048      8192      64      16      SKIP  SKIP  22.237      1.491       
scale   scale_wide      warp_per_row  2048      8192      64      32      SKIP  SKIP  14.353      0.765       
scale   scale_wide      warp_per_row  2048      8192      64      64      SKIP  SKIP  15.390      0.423       
scale   scale_wide      warp_per_row  2048      8192      64      128     SKIP  SKIP  12.097      0.368       
scale   scale_wide      warp_per_row  2048      8192      128     8       SKIP  SKIP  22.287      1.493       
scale   scale_wide      warp_per_row  2048      8192      128     16      SKIP  SKIP  15.168      0.762       
scale   scale_wide      warp_per_row  2048      8192      128     32      SKIP  SKIP  14.382      0.420       
scale   scale_wide      warp_per_row  2048      8192      128     64      SKIP  SKIP  12.175      0.369       
scale   scale_wide      warp_per_row  2048      8192      128     128     SKIP  SKIP  14.184      0.365       
scale   scale_wide      warp_per_row  2048      8192      256     8       SKIP  SKIP  15.453      0.778       
scale   scale_wide      warp_per_row  2048      8192      256     16      SKIP  SKIP  12.781      0.421       
scale   scale_wide      warp_per_row  2048      8192      256     32      SKIP  SKIP  13.209      0.367       
scale   scale_wide      warp_per_row  2048      8192      256     64      SKIP  SKIP  11.822      0.364       
scale   scale_wide      warp_per_row  2048      8192      256     128     SKIP  SKIP  14.171      0.390       
scale   scale_wide      warp_per_row  2048      8192      512     8       SKIP  SKIP  12.276      0.437       
scale   scale_wide      warp_per_row  2048      8192      512     16      SKIP  SKIP  17.465      0.370       
scale   scale_wide      warp_per_row  2048      8192      512     32      SKIP  SKIP  13.236      0.364       
scale   scale_wide      warp_per_row  2048      8192      512     64      SKIP  SKIP  15.807      0.393       
scale   scale_wide      warp_per_row  2048      8192      512     128     SKIP  SKIP  11.986      0.367       

Scaling Heatmaps (kernel_ms, lower is better)
============================================================

scale_tensara_1 / basic  best=(128, 128) -> 0.982 ms
block\grid8         16        32        64        128       
64        2.903     1.450     1.034     0.992     0.983     
128       1.694     1.056     0.983     0.984     0.982     
256       1.464     0.982     0.982     1.488     1.137     
512       1.138     1.133     1.145     2.227     2.228     

scale_tensara_1 / constant_b  best=(128, 128) -> 0.981 ms
block\grid8         16        32        64        128       
64        2.331     1.256     0.985     0.984     0.994     
128       1.353     0.986     0.984     0.982     0.981     
256       1.082     0.981     0.999     1.091     1.086     
512       1.099     1.091     1.091     2.157     2.157     

scale_tensara_1 / shared_ab  best=(128, 128) -> 1.596 ms
block\grid8         16        32        64        128       
64        27.731    13.908    7.003     3.694     2.130     
128       21.627    10.832    5.511     2.814     1.596     
256       18.404    9.218     4.712     2.455     2.506     
512       16.987    8.496     4.355     4.321     3.268     

scale_tensara_1 / warp  best=(128, 128) -> 0.365 ms
block\grid8         16        32        64        128       
64        2.989     1.503     0.776     0.432     0.369     
128       1.631     0.821     0.451     0.368     0.365     
256       1.033     0.535     0.371     0.368     0.406     
512       0.768     0.416     0.369     0.443     0.394     

scale_tensara_1 / warp_const_b  best=(64, 64) -> 1.310 ms
block\grid8         16        32        64        128       
64        3.400     1.658     1.343     1.310     1.506     
128       2.566     1.665     1.536     1.604     1.754     
256       2.641     1.815     1.841     1.896     1.890     
512       2.592     1.955     2.189     2.124     1.921     

scale_tensara_1 / warp_per_row  best=(128, 128) -> 0.364 ms
block\grid8         16        32        64        128       
64        2.980     1.503     0.768     0.428     0.368     
128       1.527     0.772     0.423     0.367     0.364     
256       0.782     0.424     0.369     0.365     0.389     
512       0.440     0.368     0.365     0.394     0.368     

scale_tensara_2 / basic  best=(128, 64) -> 1.468 ms
block\grid8         16        32        64        128       
64        3.564     1.919     1.530     1.498     1.488     
128       2.096     1.534     1.503     1.468     1.599     
256       1.671     1.539     1.596     1.548     1.541     
512       2.254     1.493     1.495     2.227     2.242     

scale_tensara_2 / constant_b  best=(128, 64) -> 1.467 ms
block\grid8         16        32        64        128       
64        3.497     1.877     1.476     1.471     1.485     
128       2.025     1.475     1.470     1.467     1.502     
256       1.620     1.519     1.476     1.519     1.473     
512       2.162     1.475     1.482     2.159     2.161     

scale_tensara_2 / shared_ab  best=(128, 128) -> 2.397 ms
block\grid8         16        32        64        128       
64        41.591    20.859    10.504    5.536     3.190     
128       32.441    16.226    8.263     4.219     2.397     
256       27.613    13.831    7.065     3.679     3.722     
512       25.468    12.741    6.529     6.498     4.897     

scale_tensara_2 / warp  best=(128, 128) -> 0.544 ms
block\grid8         16        32        64        128       
64        4.462     2.253     1.159     0.640     0.549     
128       2.442     1.230     0.671     0.549     0.544     
256       1.546     0.800     0.551     0.545     0.607     
512       1.148     0.620     0.547     0.648     0.588     

scale_tensara_2 / warp_const_b  best=(64, 32) -> 1.916 ms
block\grid8         16        32        64        128       
64        5.092     2.479     1.916     1.966     2.274     
128       3.868     2.511     2.296     2.473     2.651     
256       3.952     2.731     2.798     2.855     2.846     
512       3.898     2.932     3.201     3.184     2.938     

scale_tensara_2 / warp_per_row  best=(512, 32) -> 0.543 ms
block\grid8         16        32        64        128       
64        4.470     2.251     1.151     0.636     0.548     
128       2.253     1.150     0.636     0.549     0.544     
256       1.170     0.634     0.550     0.545     0.583     
512       0.655     0.549     0.543     0.587     0.549     

scale_tensara_3 / basic  best=(128, 64) -> 1.712 ms
block\grid8         16        32        64        128       
64        4.140     2.226     1.853     1.718     1.802     
128       2.448     1.923     1.743     1.712     1.782     
256       2.228     1.717     1.800     1.802     1.763     
512       2.286     1.731     1.738     2.274     2.253     

scale_tensara_3 / constant_b  best=(128, 64) -> 1.709 ms
block\grid8         16        32        64        128       
64        4.075     2.189     1.788     1.715     1.746     
128       2.360     1.811     1.718     1.709     1.739     
256       2.188     1.738     1.717     1.736     1.751     
512       2.169     1.734     1.723     2.160     2.247     

scale_tensara_3 / shared_ab  best=(128, 128) -> 2.790 ms
block\grid8         16        32        64        128       
64        48.526    24.331    12.251    6.470     3.717     
128       37.842    18.934    9.637     4.922     2.790     
256       32.210    16.131    8.246     4.292     4.399     
512       29.714    14.867    7.629     7.568     5.718     

scale_tensara_3 / warp  best=(128, 128) -> 0.636 ms
block\grid8         16        32        64        128       
64        5.223     2.618     1.349     0.744     0.640     
128       2.848     1.454     0.785     0.640     0.636     
256       1.802     0.932     0.643     0.636     0.727     
512       1.341     0.723     0.642     0.774     0.687     

scale_tensara_3 / warp_const_b  best=(64, 64) -> 2.292 ms
block\grid8         16        32        64        128       
64        5.938     2.893     2.299     2.292     2.647     
128       4.486     2.936     2.716     2.806     3.073     
256       4.627     3.180     3.286     3.311     3.314     
512       4.532     3.393     3.829     3.757     3.395     

scale_tensara_3 / warp_per_row  best=(512, 32) -> 0.632 ms
block\grid8         16        32        64        128       
64        5.207     2.627     1.337     0.739     0.640     
128       2.626     1.336     0.738     0.665     0.633     
256       1.364     0.740     0.639     0.633     0.679     
512       0.763     0.641     0.632     0.682     0.639     

scale_tensara_4 / basic  best=(256, 16) -> 1.957 ms
block\grid8         16        32        64        128       
64        4.747     2.538     2.012     1.960     2.037     
128       2.801     2.046     1.958     2.108     2.013     
256       2.226     1.957     2.040     2.023     2.014     
512       2.254     1.982     1.974     2.230     2.290     

scale_tensara_4 / constant_b  best=(128, 32) -> 1.956 ms
block\grid8         16        32        64        128       
64        4.666     2.530     1.964     1.957     2.045     
128       2.743     1.962     1.956     1.971     1.970     
256       2.167     1.956     2.003     1.973     1.969     
512       2.171     1.988     2.001     2.180     2.166     

scale_tensara_4 / shared_ab  best=(128, 128) -> 3.190 ms
block\grid8         16        32        64        128       
64        55.450    27.817    14.004    7.419     4.244     
128       43.247    21.636    11.015    5.630     3.190     
256       36.906    18.460    9.470     4.943     4.997     
512       34.199    17.096    8.747     8.710     6.564     

scale_tensara_4 / warp  best=(128, 128) -> 0.724 ms
block\grid8         16        32        64        128       
64        5.959     2.999     1.574     0.854     0.729     
128       3.256     1.641     0.897     0.730     0.724     
256       2.059     1.064     0.734     0.727     0.805     
512       1.530     0.822     0.728     0.864     0.782     

scale_tensara_4 / warp_const_b  best=(64, 32) -> 2.605 ms
block\grid8         16        32        64        128       
64        6.786     3.303     2.605     2.620     3.052     
128       5.127     3.359     3.064     3.240     3.512     
256       5.272     3.624     3.764     3.796     3.763     
512       5.179     3.871     4.432     4.357     3.860     

scale_tensara_4 / warp_per_row  best=(128, 128) -> 0.722 ms
block\grid8         16        32        64        128       
64        5.953     2.997     1.528     0.843     0.728     
128       2.999     1.529     0.843     0.729     0.722     
256       1.556     0.844     0.728     0.722     0.773     
512       0.869     0.728     0.723     0.778     0.732     

scale_tensara_5 / basic  best=(512, 32) -> 2.226 ms
block\grid8         16        32        64        128       
64        5.329     2.844     2.374     2.309     2.390     
128       3.149     2.417     2.315     2.665     2.249     
256       2.838     2.511     2.567     2.264     2.269     
512       3.422     3.080     2.226     2.291     2.259     

scale_tensara_5 / constant_b  best=(256, 64) -> 2.198 ms
block\grid8         16        32        64        128       
64        5.252     2.839     2.276     2.293     2.369     
128       3.034     2.300     2.298     2.496     2.238     
256       2.692     2.493     2.493     2.198     2.202     
512       3.241     3.039     2.211     2.214     2.216     

scale_tensara_5 / shared_ab  best=(128, 128) -> 3.607 ms
block\grid8         16        32        64        128       
64        62.642    31.394    15.852    8.433     4.805     
128       48.875    24.589    12.402    6.363     3.607     
256       41.519    20.773    10.660    5.544     5.617     
512       38.445    19.227    9.841     9.782     7.419     

scale_tensara_5 / warp  best=(256, 64) -> 0.817 ms
block\grid8         16        32        64        128       
64        6.686     3.369     1.732     0.957     0.822     
128       3.661     1.841     1.031     0.818     0.818     
256       2.318     1.190     0.825     0.817     0.936     
512       1.720     0.927     0.820     0.995     0.891     

scale_tensara_5 / warp_const_b  best=(64, 32) -> 2.914 ms
block\grid8         16        32        64        128       
64        7.626     3.718     2.914     2.994     3.485     
128       5.763     3.748     3.454     3.661     3.968     
256       5.955     4.116     4.154     4.269     4.275     
512       5.825     4.374     4.843     4.837     4.313     

scale_tensara_5 / warp_per_row  best=(128, 128) -> 0.811 ms
block\grid8         16        32        64        128       
64        6.698     3.370     1.721     0.946     0.819     
128       3.371     1.720     0.947     0.820     0.811     
256       1.751     0.967     0.821     0.812     0.869     
512       0.981     0.820     0.813     0.877     0.818     

scale_sq / basic  best=(128, 64) -> 0.981 ms
block\grid8         16        32        64        128       
64        2.365     1.269     1.015     0.984     0.989     
128       1.398     1.019     0.983     0.981     0.983     
256       1.115     0.982     0.982     1.137     1.135     
512       1.134     1.130     1.151     2.226     2.227     

scale_sq / constant_b  best=(128, 32) -> 0.980 ms
block\grid8         16        32        64        128       
64        2.329     1.257     0.985     0.983     0.981     
128       1.355     0.984     0.980     0.981     0.982     
256       1.081     0.981     0.980     1.090     1.090     
512       1.092     1.096     1.091     2.156     2.156     

scale_sq / shared_ab  best=(128, 128) -> 1.606 ms
block\grid8         16        32        64        128       
64        27.839    13.960    7.041     3.711     2.163     
128       21.716    10.931    5.515     2.828     1.606     
256       18.458    9.234     4.740     2.480     2.545     
512       17.086    8.549     4.377     4.351     3.285     

scale_sq / warp  best=(128, 128) -> 0.365 ms
block\grid8         16        32        64        128       
64        2.983     1.513     0.778     0.431     0.369     
128       1.632     0.823     0.451     0.370     0.365     
256       1.033     0.537     0.371     0.366     0.406     
512       0.767     0.417     0.368     0.445     0.393     

scale_sq / warp_const_b  best=(64, 32) -> 1.277 ms
block\grid8         16        32        64        128       
64        3.402     1.661     1.277     1.319     1.503     
128       2.568     1.677     1.533     1.619     1.752     
256       2.640     1.807     1.858     1.900     1.901     
512       2.593     1.952     2.173     2.129     1.907     

scale_sq / warp_per_row  best=(128, 128) -> 0.362 ms
block\grid8         16        32        64        128       
64        2.981     1.506     0.790     0.425     0.366     
128       1.503     0.767     0.424     0.367     0.362     
256       0.804     0.423     0.368     0.364     0.389     
512       0.439     0.368     0.364     0.394     0.371     

scale_tall / basic  best=(256, 16) -> 0.983 ms
block\grid8         16        32        64        128       
64        2.363     1.262     1.001     0.984     1.004     
128       1.404     1.026     0.984     1.040     1.021     
256       1.115     0.983     1.016     1.027     1.024     
512       1.135     1.001     1.005     1.135     1.119     

scale_tall / constant_b  best=(512, 32) -> 0.981 ms
block\grid8         16        32        64        128       
64        2.333     1.254     0.984     0.981     1.018     
128       1.351     0.985     0.981     1.027     0.982     
256       1.080     0.981     0.982     0.985     0.983     
512       1.090     0.983     0.981     1.083     1.083     

scale_tall / shared_ab  best=(128, 128) -> 1.609 ms
block\grid8         16        32        64        128       
64        27.842    13.960    7.044     3.719     2.138     
128       21.800    10.940    5.518     2.833     1.609     
256       18.494    9.254     4.744     2.470     2.497     
512       17.141    8.567     4.386     4.359     3.292     

scale_tall / warp  best=(128, 128) -> 0.367 ms
block\grid8         16        32        64        128       
64        3.148     1.566     0.806     0.441     0.394     
128       1.807     0.908     0.485     0.372     0.367     
256       1.288     0.653     0.378     0.385     0.435     
512       1.112     0.567     0.373     0.477     0.411     

scale_tall / warp_const_b  best=(64, 64) -> 1.246 ms
block\grid8         16        32        64        128       
64        3.588     1.751     1.283     1.246     1.265     
128       2.792     1.388     1.457     1.396     1.384     
256       2.913     1.671     1.589     1.539     1.490     
512       2.899     1.991     1.843     1.909     1.664     

scale_tall / warp_per_row  best=(128, 128) -> 0.364 ms
block\grid8         16        32        64        128       
64        3.012     1.516     0.774     0.425     0.368     
128       1.521     0.776     0.428     0.370     0.364     
256       0.792     0.428     0.396     0.365     0.390     
512       0.444     0.369     0.365     0.394     0.370     

scale_wide / basic  best=(128, 16) -> 0.999 ms
block\grid8         16        32        64        128       
64        2.442     1.329     1.006     1.002     1.001     
128       1.428     0.999     1.001     1.115     1.115     
256       1.116     1.132     1.116     2.241     2.256     
512       2.241     2.244     2.246     4.446     4.442     

scale_wide / constant_b  best=(64, 32) -> 0.984 ms
block\grid8         16        32        64        128       
64        2.426     1.346     0.984     0.984     0.985     
128       1.393     0.987     0.989     1.080     1.081     
256       1.087     1.085     1.081     2.171     2.165     
512       2.176     2.166     2.168     4.306     4.306     

scale_wide / shared_ab  best=(128, 128) -> 1.606 ms
block\grid8         16        32        64        128       
64        27.849    13.965    7.034     3.709     2.135     
128       21.730    10.933    5.560     2.828     1.606     
256       18.460    9.233     4.733     2.467     2.493     
512       17.074    8.544     4.377     4.369     3.280     

scale_wide / warp  best=(128, 128) -> 0.363 ms
block\grid8         16        32        64        128       
64        2.900     1.468     0.756     0.418     0.369     
128       1.541     0.781     0.434     0.366     0.363     
256       0.912     0.481     0.367     0.364     0.398     
512       0.602     0.371     0.364     0.413     0.379     

scale_wide / warp_const_b  best=(64, 64) -> 1.366 ms
block\grid8         16        32        64        128       
64        3.298     1.620     1.366     1.366     1.639     
128       2.460     1.641     1.588     1.801     2.026     
256       2.507     1.748     2.097     2.151     2.164     
512       2.461     2.072     2.348     2.413     2.106     

scale_wide / warp_per_row  best=(256, 64) -> 0.364 ms
block\grid8         16        32        64        128       
64        2.955     1.491     0.765     0.423     0.368     
128       1.493     0.762     0.420     0.369     0.365     
256       0.778     0.421     0.367     0.364     0.390     
512       0.437     0.370     0.364     0.393     0.367     
