Timing samples: mode=median repeats=5 warmup=1 metric=kernel_ms
CPU reference implemented: yes
GPU kernel implemented: yes

group   name              kernel      rows      cols      block_x grid_x  cpu   gpu   total_ms    kernel_ms   
scale_tensara_1 / basic best=(512, 128) -> 1.991 ms
block\grid8         16        32        64        128
64        30.443    24.521    12.357    6.301     3.205
128       24.873    12.554    6.362     3.280     2.645
256       12.746    6.430     3.318     2.882     2.260
512       6.516     3.271     2.365     2.326     1.991

scale_tensara_1 / float4 best=(512, 128) -> 1.253 ms
block\grid8         16        32        64        128
64        23.922    20.649    10.438    5.276     2.705
128       20.774    10.472    5.354     2.773     1.413
256       10.873    5.461     2.770     1.449     1.586
512       5.564     2.791     1.469     1.627     1.253

scale_tensara_1 / float4_store best=(128, 128) -> 1.436 ms
block\grid8         16        32        64        128
64        24.873    21.120    10.683    5.433     2.760
128       21.374    10.772    5.473     2.803     1.436
256       11.008    5.543     2.812     1.475     1.509
512       5.587     2.816     1.497     1.464     1.460

scale_tensara_1 / shared_mem best=(128, 128) -> 0.056 ms
block\grid8         16        32        64        128
64        0.833     0.423     0.222     0.124     0.073
128       0.468     0.243     0.133     0.077     0.056
256       0.304     0.161     0.090     0.061     0.066
512       0.250     0.133     0.083     0.079     0.066

scale_tensara_1 / shared_mem_float4 best=(128, 64) -> 0.053 ms
block\grid8         16        32        64        128
64        0.340     0.177     0.099     0.063     0.056
128       0.225     0.120     0.071     0.053     0.054
256       0.184     0.096     0.059     0.054     0.057
512       0.211     0.111     0.072     0.077     0.063

scale_tensara_1 / shared_mem_float4_store best=(128, 64) -> 0.052 ms
block\grid8         16        32        64        128
64        0.286     0.150     0.085     0.057     0.053
128       0.201     0.109     0.065     0.052     0.053
256       0.170     0.092     0.058     0.056     0.058
512       0.208     0.110     0.070     0.072     0.059

scale_tensara_1 / warp best=(128, 128) -> 0.078 ms
block\grid8         16        32        64        128
64        0.768     0.389     0.200     0.120     0.080
128       0.391     0.200     0.120     0.082     0.078
256       0.217     0.116     0.079     0.079     0.084
512       0.127     0.084     0.078     0.085     0.085

scale_tensara_2 / basic best=(512, 128) -> 32.528 ms
block\grid8         16        32        64        128
64        258.285   166.440   120.590   98.627    50.508
128       181.037   127.071   98.943    50.591    44.118
256       134.410   99.380    50.356    48.049    37.348
512       100.589   50.908    38.194    37.686    32.528

scale_tensara_2 / float4 best=(512, 128) -> 19.510 ms
block\grid8         16        32        64        128
64        164.064   116.894   93.413    82.749    42.401
128       118.633   94.353    82.277    42.199    21.923
256       102.968   83.401    42.510    21.950    23.525
512       85.886    43.071    21.986    24.176    19.510

scale_tensara_2 / float4_store best=(256, 64) -> 21.927 ms
block\grid8         16        32        64        128
64        176.889   123.451   97.066    84.347    42.784
128       125.653   97.579    84.817    42.774    21.949
256       104.087   84.653    42.780    21.927    22.689
512       85.188    42.797    22.225    22.327    22.315

scale_tensara_2 / shared_mem best=(512, 32) -> 0.225 ms
block\grid8         16        32        64        128
64        3.190     1.636     0.921     0.581     0.407
128       1.670     0.861     0.500     0.334     0.296
256       0.935     0.486     0.300     0.249     0.317
512       0.595     0.329     0.225     0.279     0.240

scale_tensara_2 / shared_mem_float4 best=(512, 32) -> 0.201 ms
block\grid8         16        32        64        128
64        1.176     0.634     0.424     0.309     0.292
128       0.657     0.367     0.254     0.234     0.260
256       0.417     0.260     0.202     0.219     0.269
512       0.342     0.209     0.201     0.239     0.220

scale_tensara_2 / shared_mem_float4_store best=(256, 32) -> 0.195 ms
block\grid8         16        32        64        128
64        0.911     0.482     0.293     0.244     0.276
128       0.539     0.308     0.214     0.231     0.274
256       0.371     0.244     0.195     0.229     0.281
512       0.321     0.210     0.196     0.244     0.228

scale_tensara_2 / warp best=(512, 32) -> 0.305 ms
block\grid8         16        32        64        128
64        3.313     1.670     1.020     0.712     0.420
128       1.842     1.083     0.722     0.418     0.305
256       1.097     0.712     0.415     0.310     0.333
512       0.713     0.414     0.305     0.335     0.335

scale_tensara_3 / basic best=(512, 128) -> 268.133 ms
block\grid8         16        32        64        128
64        1763.351  1031.334  664.810   497.376   397.153
128       1169.756  729.547   507.550   397.020   367.043
256       815.592   536.518   397.302   385.969   323.969
512       681.323   401.191   325.449   312.472   268.133

scale_tensara_3 / float4 best=(512, 128) -> 155.673 ms
block\grid8         16        32        64        128
64        1017.731  648.062   463.579   388.438   333.911
128       660.961   470.188   375.282   333.692   173.790
256       562.514   408.985   333.542   173.522   187.699
512       483.901   519.084   296.796   196.211   155.673

scale_tensara_3 / float4_store best=(512, 32) -> 171.654 ms
block\grid8         16        32        64        128
64        1121.575  701.128   491.589   396.700   339.330
128       717.345   496.975   392.455   340.698   174.126
256       567.644   413.984   337.417   174.035   182.284
512       481.465   339.330   171.654   174.024   174.883

scale_tensara_3 / shared_mem best=(512, 32) -> 0.992 ms
block\grid8         16        32        64        128
64        14.382    7.079     4.393     2.901     1.620
128       7.392     3.712     2.373     1.614     1.182
256       3.794     1.960     1.430     1.162     1.300
512       2.193     1.169     0.992     1.285     1.157

scale_tensara_3 / shared_mem_float4 best=(512, 16) -> 0.813 ms
block\grid8         16        32        64        128
64        6.216     3.010     2.103     1.696     1.294
128       3.366     1.697     1.249     1.137     1.127
256       1.745     0.938     0.906     1.032     1.167
512       1.210     0.813     0.857     1.084     1.039

scale_tensara_3 / shared_mem_float4_store best=(512, 16) -> 0.816 ms
block\grid8         16        32        64        128
64        3.969     2.017     1.393     1.158     1.113
128       2.214     1.175     0.981     1.097     1.111
256       1.316     0.880     0.895     1.095     1.144
512       1.084     0.816     0.891     1.150     1.099

scale_tensara_3 / warp best=(128, 128) -> 1.181 ms
block\grid8         16        32        64        128
64        14.460    8.666     5.372     2.848     1.637
128       8.962     5.363     2.836     1.644     1.181
256       5.357     2.838     1.637     1.184     1.378
512       2.845     1.635     1.185     1.382     1.219

scale_tensara_4 / basic best=(512, 128) -> 263.435 ms
block\grid8         16        32        64        128
64        1620.979  885.210   517.369   352.910   275.334
128       1035.629  585.044   361.376   399.582   364.645
256       688.529   408.818   355.410   389.049   324.654
512       619.307   340.122   315.796   306.687   263.435

scale_tensara_4 / float4 best=(512, 128) -> 152.202 ms
block\grid8         16        32        64        128
64        871.888   505.222   322.302   251.532   219.548
128       517.819   328.405   234.726   219.386   171.148
256       432.670   280.047   204.712   171.122   192.159
512       383.037   241.602   170.656   190.365   152.202

scale_tensara_4 / float4_store best=(512, 32) -> 169.169 ms
block\grid8         16        32        64        128
64        972.826   556.424   348.534   256.813   223.651
128       571.799   354.480   248.601   224.240   170.037
256       434.103   282.165   206.438   170.284   179.287
512       381.795   240.016   169.169   172.888   175.079

scale_tensara_4 / shared_mem best=(128, 128) -> 0.587 ms
block\grid8         16        32        64        128
64        7.436     3.924     2.758     1.440     0.820
128       3.769     2.039     1.457     0.814     0.587
256       1.994     1.144     0.825     0.590     0.646
512       1.094     0.671     0.589     0.652     0.593

scale_tensara_4 / shared_mem_float4 best=(512, 16) -> 0.470 ms
block\grid8         16        32        64        128
64        3.357     1.881     1.545     0.972     0.662
128       1.758     1.007     0.872     0.654     0.570
256       0.973     0.617     0.601     0.568     0.629
512       0.599     0.470     0.528     0.596     0.566

scale_tensara_4 / shared_mem_float4_store best=(512, 16) -> 0.461 ms
block\grid8         16        32        64        128
64        1.990     1.116     0.837     0.586     0.559
128       1.081     0.653     0.585     0.558     0.559
256       0.635     0.465     0.550     0.560     0.574
512       0.467     0.461     0.553     0.581     0.560

scale_tensara_4 / warp best=(256, 64) -> 0.608 ms
block\grid8         16        32        64        128
64        7.922     5.260     2.705     1.428     0.829
128       5.263     2.696     1.431     0.838     0.613
256       2.696     1.422     0.825     0.608     0.612
512       1.432     0.833     0.611     0.610     0.612
